13	STAY	1448387294	1448387930	2015-11-25 01:48:14	2015-11-25 01:58:50	636	0
13	TRIP	1448387930	1448391954	2015-11-25 01:58:50	2015-11-25 03:05:54	4024	46093
13	STAY	1448391954	1448411341	2015-11-25 03:05:54	2015-11-25 08:29:01	19387	0
13	TRIP	1448411341	1448411771	2015-11-25 08:29:01	2015-11-25 08:36:11	430	2563
13	STAY	1448411771	1448425336	2015-11-25 08:36:11	2015-11-25 12:22:16	13565	0
13	TRIP	1448425336	1448427580	2015-11-25 12:22:16	2015-11-25 12:59:40	2244	26178
13	STAY	1448427580	1448428906	2015-11-25 12:59:40	2015-11-25 13:21:46	1326	0
13	TRIP	1448428906	1448433894	2015-11-25 13:21:46	2015-11-25 14:44:54	4988	43120
13	STAY	1448433894	1448467200	2015-11-25 14:44:54	2015-11-26 00:00:00	33306	0
14	STAY	1448380800	1448403506	2015-11-25 00:00:00	2015-11-25 06:18:26	22706	0
14	TRIP	1448403506	1448404227	2015-11-25 06:18:26	2015-11-25 06:30:27	721	2310
14	STAY	1448404227	1448405145	2015-11-25 06:30:27	2015-11-25 06:45:45	918	0
14	TRIP	1448405145	1448407974	2015-11-25 06:45:45	2015-11-25 07:32:54	2829	23196
14	STAY	1448407974	1448408157	2015-11-25 07:32:54	2015-11-25 07:35:57	183	0
14	TRIP	1448408157	1448409071	2015-11-25 07:35:57	2015-11-25 07:51:11	914	9250
14	STAY	1448409071	1448409357	2015-11-25 07:51:11	2015-11-25 07:55:57	286	0
14	TRIP	1448409357	1448409912	2015-11-25 07:55:57	2015-11-25 08:05:12	555	3141
14	STAY	1448409912	1448410134	2015-11-25 08:05:12	2015-11-25 08:08:54	222	0
14	TRIP	1448410134	1448412219	2015-11-25 08:08:54	2015-11-25 08:43:39	2085	8801
14	STAY	1448412219	1448412464	2015-11-25 08:43:39	2015-11-25 08:47:44	245	0
14	TRIP	1448412464	1448413082	2015-11-25 08:47:44	2015-11-25 08:58:02	618	1662
14	STAY	1448413082	1448413967	2015-11-25 08:58:02	2015-11-25 09:12:47	885	0
14	TRIP	1448413967	1448414746	2015-11-25 09:12:47	2015-11-25 09:25:46	779	3827
14	STAY	1448414746	1448414927	2015-11-25 09:25:46	2015-11-25 09:28:47	181	0
14	TRIP	1448414927	1448415601	2015-11-25 09:28:47	2015-11-25 09:40:01	674	3727
14	STAY	1448415601	1448417378	2015-11-25 09:40:01	2015-11-25 10:09:38	1777	0
14	TRIP	1448417378	1448417742	2015-11-25 10:09:38	2015-11-25 10:15:42	364	1849
14	STAY	1448417742	1448419008	2015-11-25 10:15:42	2015-11-25 10:36:48	1266	0
14	TRIP	1448419008	1448420215	2015-11-25 10:36:48	2015-11-25 10:56:55	1207	4136
14	STAY	1448420215	1448423055	2015-11-25 10:56:55	2015-11-25 11:44:15	2840	0
14	TRIP	1448423055	1448423569	2015-11-25 11:44:15	2015-11-25 11:52:49	514	1853
14	STAY	1448423569	1448423870	2015-11-25 11:52:49	2015-11-25 11:57:50	301	0
14	TRIP	1448423870	1448424580	2015-11-25 11:57:50	2015-11-25 12:09:40	710	6522
14	STAY	1448424580	1448424845	2015-11-25 12:09:40	2015-11-25 12:14:05	265	0
14	TRIP	1448424845	1448425564	2015-11-25 12:14:05	2015-11-25 12:26:04	719	4725
14	STAY	1448425564	1448431105	2015-11-25 12:26:04	2015-11-25 13:58:25	5541	0
14	TRIP	1448431105	1448433894	2015-11-25 13:58:25	2015-11-25 14:44:54	2789	14731
14	STAY	1448433894	1448434818	2015-11-25 14:44:54	2015-11-25 15:00:18	924	0
14	TRIP	1448434818	1448435410	2015-11-25 15:00:18	2015-11-25 15:10:10	592	1535
14	STAY	1448435410	1448435685	2015-11-25 15:10:10	2015-11-25 15:14:45	275	0
14	TRIP	1448435685	1448436997	2015-11-25 15:14:45	2015-11-25 15:36:37	1312	10717
14	STAY	1448436997	1448437827	2015-11-25 15:36:37	2015-11-25 15:50:27	830	0
14	TRIP	1448437827	1448438182	2015-11-25 15:50:27	2015-11-25 15:56:22	355	1568
14	STAY	1448438182	1448439310	2015-11-25 15:56:22	2015-11-25 16:15:10	1128	0
14	TRIP	1448439310	1448444212	2015-11-25 16:15:10	2015-11-25 17:36:52	4902	28244
14	STAY	1448444212	1448445289	2015-11-25 17:36:52	2015-11-25 17:54:49	1077	0
14	TRIP	1448445289	1448446483	2015-11-25 17:54:49	2015-11-25 18:14:43	1194	8565
14	STAY	1448446483	1448447430	2015-11-25 18:14:43	2015-11-25 18:30:30	947	0
14	TRIP	1448447430	1448449632	2015-11-25 18:30:30	2015-11-25 19:07:12	2202	9695
14	STAY	1448449632	1448450398	2015-11-25 19:07:12	2015-11-25 19:19:58	766	0
14	TRIP	1448450398	1448452218	2015-11-25 19:19:58	2015-11-25 19:50:18	1820	9852
14	STAY	1448452218	1448452574	2015-11-25 19:50:18	2015-11-25 19:56:14	356	0
14	TRIP	1448452574	1448453913	2015-11-25 19:56:14	2015-11-25 20:18:33	1339	5316
14	STAY	1448453913	1448467200	2015-11-25 20:18:33	2015-11-26 00:00:00	13287	0
15	STAY	1448380800	1448404729	2015-11-25 00:00:00	2015-11-25 06:38:49	23929	0
15	TRIP	1448404729	1448406387	2015-11-25 06:38:49	2015-11-25 07:06:27	1658	4858
15	STAY	1448406387	1448407099	2015-11-25 07:06:27	2015-11-25 07:18:19	712	0
15	TRIP	1448407099	1448409457	2015-11-25 07:18:19	2015-11-25 07:57:37	2358	14013
15	STAY	1448409457	1448411152	2015-11-25 07:57:37	2015-11-25 08:25:52	1695	0
15	TRIP	1448411152	1448412103	2015-11-25 08:25:52	2015-11-25 08:41:43	951	11190
15	STAY	1448412103	1448412304	2015-11-25 08:41:43	2015-11-25 08:45:04	201	0
15	TRIP	1448412304	1448412887	2015-11-25 08:45:04	2015-11-25 08:54:47	583	3205
